Apps	5469	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\EXCEL.EXE	name=*|Microsoft Excel 2010	gscore=5939	lscore=5000
Apps	7185	Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub	name=*|Adquira o Office	gscore=7185	lscore=7185
Apps	3561	Microsoft.InternetExplorer.Default	name=*|Internet Explorer	gscore=3122	lscore=4000
Apps	64000	Microsoft.AutoGenerated.{1F07DFAF-6D02-0391-D8EE-6FE4946510ED}	name=*|Política de Segurança Local	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{960A5779-543A-B39B-1964-FE520A45238E}	name=*|Google Docs	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{933C08CD-3378-93B9-E58E-8ADFBDD4EB63}	name=*|LAV Audio	gscore=64000	lscore=64000
Apps	11218	{6D809377-6AF0-444B-8957-A3773F02200E}\\Stellarium\\stellarium.exe	name=*|Stellarium	gscore=11218	lscore=11218
Apps	7091	Microsoft.BingWeather_8wekyb3d8bbwe!App	name=*|Clima	gscore=7091	lscore=7091
Apps	64000	Microsoft.AutoGenerated.{8AE9E948-692A-8AAB-312A-C7F34C5A4E5F}	name=*|ffdshow audio decoder	gscore=64000	lscore=64000
Apps	7034	{6D809377-6AF0-444B-8957-A3773F02200E}\\DAEMON Tools Lite\\DTLauncher.exe	name=*|DAEMON Tools Lite	gscore=8068	lscore=6000
Apps	64000	Microsoft.AutoGenerated.{C9BB5F83-8E3B-43A9-21B9-A8A0075B97F6}	name=*|LAV Splitter	gscore=64000	lscore=64000
Apps	64000	http://brnt1sp348.digiweb.com.br/pcdz/	name=*|Portal de Empregos	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Firebird\\Firebird_2_1\\doc\\After_Installation.url	name=*|After Installation	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Firebird\\Firebird_2_1\\bin\\isql.exe	name=*|Firebird ISQL Tool	gscore=64000	lscore=64000
Apps	7174	Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo	name=*|Filmes e TV	gscore=7174	lscore=7174
Apps	5830	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\osk.exe	name=*|Teclado Virtual	gscore=5830	lscore=5830
Apps	8164	Microsoft.ConnectivityStore_8wekyb3d8bbwe!App	name=*|Wi-Fi Microsoft	gscore=8164	lscore=8164
Apps	8541	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\psr.exe	name=*|Gravador de Passos	gscore=8541	lscore=8541
Apps	10074	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\xpsrchvw.exe	name=*|Visualizador XPS	gscore=10074	lscore=10074
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\WinRAR\\WhatsNew.txt	name=*|O que há de novo na última versão	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\blueMSX\\blueMSXjp.chm	name=*|blueMSX Japanese Documentation	gscore=64000	lscore=64000
Apps	8563	Microsoft.CommsPhone_8wekyb3d8bbwe!App	name=*|Telefone	gscore=8563	lscore=8563
Apps	64000	{6D809377-6AF0-444B-8957-A3773F02200E}\\Stellarium\\ChangeLog.rtf	name=*|Registro de alterações	gscore=64000	lscore=64000
Apps	5500	microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.mail	name=*|Email	gscore=5500	lscore=5500
Apps	64000	http://www.legalmatic.com.br/	name=*|Legalmatic	gscore=64000	lscore=64000
Apps	8166	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Windows Live\\Photo Gallery\\WLXPhotoGallery.exe	name=*|Photo Gallery	gscore=8166	lscore=8166
Apps	64000	Microsoft.PPIProjection_cw5n1h2txyewy!Microsoft.PPIProjection	name=*|Conectar	gscore=64000	lscore=64000
Apps	5400	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\MediaMonkey\\MediaMonkey.exe	name=*|MediaMonkey	gscore=9801	lscore=1000
